created,description,details,provenance,title,uri,id,place_id,name_type,language_tag,attested_form,romanized_form_1,romanized_form_2,romanized_form_3,association_certainty,transcription_accuracy,transcription_completeness,year_after_which,year_before_which
2009-11-02T14:32:44Z,,,Barrington Atlas: BAtlas 10 H3 Suebi,Suebi,https://pleiades.stoa.org/places/99040/suebi,suebi,99040,ethnic,,,Suebi,,,certain,accurate,complete,-330,640
2026-01-20T18:22:41Z,,,Pleiades,Sueuia,https://pleiades.stoa.org/places/99040/sueuia,sueuia,99040,ethnic,la,SVEVIA,Sueuia,,,certain,accurate,complete,300,640
2009-11-02T14:33:02Z,,,Barrington Atlas: BAtlas 10 E3 Visurgis fl.,Visurgis,https://pleiades.stoa.org/places/99060/visurgis,visurgis,99060,geographic,,,Visurgis,,,certain,accurate,complete,,
2009-11-02T14:32:40Z,,,Barrington Atlas: BAtlas 10 F2 Sigoulones?,Sigoulones,https://pleiades.stoa.org/places/99037/sigoulones,sigoulones,99037,ethnic,,,Sigoulones,,,less-certain,accurate,complete,-30,300
2026-01-20T18:23:03Z,,,Barrington Atlas: BAtlas 10 A4 Praetorium Agrippinae,Praetorium Agrippinae,https://pleiades.stoa.org/places/99021/praetorium-agrippinae,praetorium-agrippinae,99021,geographic,la,,Praetorium Agrippinae,,,certain,accurate,complete,-30,640
2026-01-20T18:23:17Z,Modern Name,,Regnum Francorum Online,Valkenburg,https://pleiades.stoa.org/places/99021/valkenburg,valkenburg,99021,geographic,nl,Valkenburg,Valkenburg,,,certain,accurate,complete,1700,2100
2026-01-20T18:22:41Z,,,Pleiades,Pretoriu Agrippine,https://pleiades.stoa.org/places/99021/pretoriu-agrippine,pretoriu-agrippine,99021,geographic,la,Pretoriv̄ Agrippine,Pretoriu Agrippine,,,certain,accurate,complete,300,640
2009-11-02T14:32:38Z,,,Barrington Atlas: BAtlas 10 C4 Salii?,Salii,https://pleiades.stoa.org/places/99034/salii,salii,99034,geographic,,,Salii,,,less-certain,accurate,complete,-30,640
2009-11-02T14:32:42Z,,,Barrington Atlas: BAtlas 10 G3 Suari(do)nes,Suaridones,https://pleiades.stoa.org/places/99038/suaridones,suaridones,99038,geographic,,,Suaridones,,,certain,accurate,complete,-30,300
2026-01-20T18:23:17Z,,,Barrington Atlas: BAtlas 10 G3 Suari(do)nes,Suarines,https://pleiades.stoa.org/places/99038/suarines,suarines,99038,geographic,la,,Suarines,,,certain,accurate,complete,-30,300
2026-01-20T18:19:08Z,Latin name of a Germanic people as attested by Tacitus.,,Barrington Atlas: BAtlas 10 I3 Varini,Varini,https://pleiades.stoa.org/places/99055/varini,varini,99055,geographic,la,Varini,Varini,,,certain,accurate,complete,-30,300
2026-01-20T18:21:55Z,,,Barrington Atlas: BAtlas 10 D4 Teutoburgiensis? Saltus,Teutoburgiensis Saltus,https://pleiades.stoa.org/places/99043/teutoburgiensis-saltus,teutoburgiensis-saltus,99043,geographic,la,,Teutoburgiensis Saltus,,,less-certain,accurate,complete,-30,300
2026-01-20T18:22:21Z,,,Pleiades,Teutoburger Wald,https://pleiades.stoa.org/places/99043/name.2018-08-15.5809866956,name.2018-08-15.5809866956,99043,geographic,de,Teutoburger Wald,Teutoburger Wald,,,certain,accurate,complete,1700,2100
2009-11-02T14:32:23Z,,,Barrington Atlas: BAtlas 10 A4 Nigrum Pullum,Nigrum Pullum,https://pleiades.stoa.org/places/99014/nigrum-pullum,nigrum-pullum,99014,geographic,,,Nigrum Pullum,,,certain,accurate,complete,-30,300
2026-01-29T15:02:19Z,Modern Name,,Regnum Francorum Online,Zwammerdam,https://pleiades.stoa.org/places/99014/zwammerdam,zwammerdam,99014,associated_modern,nl,Zwammerdam,Zwammerdam,,,certain,accurate,complete,1700,2100
2009-11-02T14:32:13Z,,,Barrington Atlas: BAtlas 10 A4 Lugdunum,Lugdunum,https://pleiades.stoa.org/places/99003/lugdunum,lugdunum,99003,geographic,,,Lugdunum,,,certain,accurate,complete,-30,300
2026-01-20T18:21:32Z,,,Pleiades,Lougodinon,https://pleiades.stoa.org/places/99003/lougodinon,lougodinon,99003,geographic,grc,Λουγόδινον,Lougodinon,,,certain,accurate,complete,,
2009-11-02T14:32:39Z,,,Barrington Atlas: BAtlas 10 F2 Saxones,Saxones,https://pleiades.stoa.org/places/99035/saxones,saxones,99035,ethnic,,,Saxones,,,certain,accurate,complete,-30,640
2012-05-25T22:13:18Z,Modern Name,,Regnum Francorum Online,Rijswijk,https://pleiades.stoa.org/places/99028/rijswijk,rijswijk,99028,geographic,,,Rijswijk,,,certain,accurate,complete,1700,2100
2009-11-02T14:32:36Z,,,Barrington Atlas: BAtlas 10 E1 Sabalingioi?,Sabalingioi,https://pleiades.stoa.org/places/99032/sabalingioi,sabalingioi,99032,ethnic,,,Sabalingioi,,,less-certain,accurate,complete,-30,300
2009-11-02T14:32:18Z,,,Barrington Atlas: BAtlas 10 A4 Matilo,Matilo,https://pleiades.stoa.org/places/99008/matilo,matilo,99008,geographic,,,Matilo,,,certain,accurate,complete,-30,300
2026-01-20T18:21:33Z,,,Pleiades,Matilone,https://pleiades.stoa.org/places/99008/matilone,matilone,99008,geographic,la,Matilone,Matilone,,,certain,accurate,complete,300,640
2009-11-02T14:32:19Z,,,Barrington Atlas: BAtlas 10 F5 Melibokon? Oros,Melibokon Oros,https://pleiades.stoa.org/places/99009/melibokon-oros,melibokon-oros,99009,geographic,,,Melibokon Oros,,,less-certain,accurate,complete,-30,300
2009-11-02T14:32:47Z,,,Barrington Atlas: BAtlas 10 E2 Teutones?,Teutones,https://pleiades.stoa.org/places/99044/teutones,teutones,99044,ethnic,,,Teutones,,,less-certain,accurate,complete,-330,-30
2025-11-19T20:29:14Z,,,Pleiades,Sarantaporo,https://pleiades.stoa.org/places/99004197/sarantaporo,sarantaporo,99004197,associated_modern,el,Σαραντάπορο,Sarantaporo,,,certain,accurate,complete,1900,2099
2026-01-20T18:22:39Z,,,Pleiades,Dikilitaş,https://pleiades.stoa.org/places/997707343/name.2013-08-05.4284831760,name.2013-08-05.4284831760,997707343,geographic,tr,,Dikilitaş,,,certain,accurate,complete,1700,2100
2025-11-20T19:17:41Z,,,Pleiades,Baqa,https://pleiades.stoa.org/places/99738107/name.2018-01-29.2494780727,name.2018-01-29.2494780727,99738107,geographic,akk,,Baqa,,,certain,accurate,complete,-1000,-720
2026-01-20T18:22:38Z,,,Pleiades,Tsarëv kurgan,https://pleiades.stoa.org/places/997535409/tsara-v-kurgan,tsara-v-kurgan,997535409,geographic,ru,Цaрев курган,Tsarëv kurgan,Tsarev kurgan,Tsaryov kurgan,certain,accurate,complete,1700,2100
2026-01-20T18:19:57Z,,,Barrington Atlas: BAtlas 10 C5 Drusiana Fossa,Drusiana Fossa,https://pleiades.stoa.org/places/99663/drusiana-fossa,drusiana-fossa,99663,geographic,la,,Drusiana Fossa,,,certain,accurate,complete,-30,300
2026-03-21T19:56:14Z,,,Pleiades,Canal of Drusus,https://pleiades.stoa.org/places/99663/canal-of-drusus,canal-of-drusus,99663,geographic,en,Canal of Drusus,Canal of Drusus,,,certain,accurate,complete,2000,2099
2009-11-02T14:33:11Z,,,Barrington Atlas: BAtlas 10 A4 Corbulonis Fossa,Corbulonis Fossa,https://pleiades.stoa.org/places/99662/corbulonis-fossa,corbulonis-fossa,99662,geographic,,,Corbulonis Fossa,,,certain,accurate,complete,-30,300
2026-05-29T18:09:01Z,,,Pleiades,Homarion,https://pleiades.stoa.org/places/996927949/homarion,homarion,996927949,geographic,grc,Ἁμάριον,Homarion,,,certain,accurate,complete,-30,300
2026-01-20T18:23:00Z,,,Pleiades,House of Leda and the Swan,https://pleiades.stoa.org/places/99692383/house-of-leda-and-the-swan,house-of-leda-and-the-swan,99692383,associated_modern,en,House of Leda and the Swan,House of Leda and the Swan,,,certain,accurate,complete,2000,2099
2026-02-12T16:21:15Z,,,Pleiades,Eanna,https://pleiades.stoa.org/places/996877399/name.2018-01-14.4470694579,name.2018-01-14.4470694579,996877399,geographic,sux,,Eanna,,,certain,accurate,complete,-3000,-100
2025-11-20T19:17:23Z,Modern Arabic name of the site.,,Pleiades,Qasr al-Ṣagha,https://pleiades.stoa.org/places/996473997/qasr-al-sagha,qasr-al-sagha,996473997,geographic,arz,قصر الصاغة,Qasr al-Ṣagha,Qasr el-Ṣagha,,certain,accurate,complete,1700,2100
2026-05-14T23:43:25Z,,,Pleiades,Jazireh Abadan,https://pleiades.stoa.org/places/996415846/jazireh-abadan,jazireh-abadan,996415846,geographic,fa,جزیره آبادان,Jazireh Abadan,,,certain,accurate,complete,2000,2099
2026-05-14T23:44:25Z,,,Pleiades,Jazirat Eibadan,https://pleiades.stoa.org/places/996415846/jazirat-eibadan,jazirat-eibadan,996415846,geographic,ar,جزيرة عبادان,Jazirat Eibadan,,,certain,accurate,complete,2000,2099
2026-05-14T23:45:07Z,,,Pleiades,Abadan Island,https://pleiades.stoa.org/places/996415846/abadan-island,abadan-island,996415846,geographic,en,Abadan Island,Abadan Island,,,certain,accurate,complete,2000,2099
2025-11-20T19:17:57Z,Modern name of the site.,,Pleiades,Stary Sad,https://pleiades.stoa.org/places/99643110/stary-sad,stary-sad,99643110,geographic,ru,Старый Сад,Stary Sad,Staryĭ Sad,,certain,accurate,complete,1700,2100
2026-01-20T18:19:01Z,,<p>Romanization according to the ALA-LC specifications for Arabic (2012) (https://www.loc.gov/catdir/cpso/roman.html).</p>,Pleiades,Tall Karay Qāsim,https://pleiades.stoa.org/places/996331551/tall-karay-qasim,tall-karay-qasim,996331551,geographic,ar,تل گري قاسم,Tall Karay Qāsim,,,certain,accurate,complete,1700,2100
2025-11-20T19:16:53Z,,,Pleiades,Villa dei Casoni,https://pleiades.stoa.org/places/991900272/villa-dei-casoni,villa-dei-casoni,991900272,geographic,it,Villa dei Casoni,Villa dei Casoni,,,certain,accurate,complete,1700,2100
2026-01-20T18:22:40Z,Modern name variants according to Wikipedia.,,Pleiades,Alaca Höyük,https://pleiades.stoa.org/places/991964195/alaca-hoeyuk,alaca-hoeyuk,991964195,geographic,tr,Alacahöyük,Alaca Höyük,Alacahöyük,Alaca Hoyuk,certain,accurate,complete,1700,2100
2026-01-20T18:22:40Z,,,Pleiades,Necropolis of Montessu,https://pleiades.stoa.org/places/991190962/necropolis-of-montessu,necropolis-of-montessu,991190962,geographic,en,Necropolis of Montessu,Necropolis of Montessu,,,certain,accurate,complete,1700,2100
2010-07-05T12:58:55Z,,,Barrington Atlas: BAtlas 101 P4 Osrhoene,Osrhoene,https://pleiades.stoa.org/places/991406/osrhoene,osrhoene,991406,geographic,,,Osrhoene,,,certain,accurate,complete,,
2010-07-05T12:59:00Z,,,Barrington Atlas: BAtlas 101 P5 Phoenice,Phoenice,https://pleiades.stoa.org/places/991410/phoenice,phoenice,991410,geographic,,,Phoenice,,,certain,accurate,complete,,
2026-01-20T18:23:19Z,,,Barrington Atlas: BAtlas 101 P4 Syria Coele,Syria Coele,https://pleiades.stoa.org/places/991407/syria-coele,syria-coele,991407,geographic,la,Syria Coele,Syria Coele,,,certain,accurate,complete,1700,2100
2010-07-05T12:58:50Z,,,Barrington Atlas: BAtlas 101 P4 Augusta Euphratensis,Augusta Euphratensis,https://pleiades.stoa.org/places/991401/augusta-euphratensis,augusta-euphratensis,991401,geographic,,,Augusta Euphratensis,,,certain,accurate,complete,,
2010-07-05T12:58:51Z,,,Barrington Atlas: BAtlas 101 P4 Cappadocia,Cappadocia,https://pleiades.stoa.org/places/991402/cappadocia,cappadocia,991402,geographic,,,Cappadocia,,,certain,accurate,complete,,
2010-07-05T12:58:58Z,,,Barrington Atlas: BAtlas 101 P5 Arabia,Arabia,https://pleiades.stoa.org/places/991408/arabia,arabia,991408,geographic,,,Arabia,,,certain,accurate,complete,,
2010-07-05T12:58:59Z,,,Barrington Atlas: BAtlas 101 P5 Augusta Libanensis,Augusta Libanensis,https://pleiades.stoa.org/places/991409/augusta-libanensis,augusta-libanensis,991409,geographic,,,Augusta Libanensis,,,certain,accurate,complete,,
2026-01-29T15:01:52Z,,,Pleiades,Benetia Histria,https://pleiades.stoa.org/places/991349/benetia-histria,benetia-histria,991349,geographic,la,Benetia Histria,Benetia Histria,,,certain,accurate,complete,300,640
2026-01-29T15:01:51Z,,,Barrington Atlas: BAtlas 101 J2 Venetia et Histria,Venetia et Histria,https://pleiades.stoa.org/places/991349/venetia-et-histria,venetia-et-histria,991349,geographic,la,Venetia et Histria,Venetia et Histria,,,certain,accurate,complete,,
2010-07-05T12:57:14Z,,,Barrington Atlas: BAtlas 101 F2 Lugdunensis II,Lugdunensis II,https://pleiades.stoa.org/places/991324/lugdunensis-ii,lugdunensis-ii,991324,geographic,,,Lugdunensis II,,,certain,accurate,complete,,
2010-07-05T12:58:15Z,,,Barrington Atlas: BAtlas 101 L4 Creta,Creta,https://pleiades.stoa.org/places/991373/creta,creta,991373,geographic,,,Creta,,,certain,accurate,complete,,
2010-07-05T12:58:06Z,,,Barrington Atlas: BAtlas 101 L3 Dacia Mediterranea,Dacia Mediterranea,https://pleiades.stoa.org/places/991365/dacia-mediterranea,dacia-mediterranea,991365,geographic,,,Dacia Mediterranea,,,certain,accurate,complete,,
2010-07-05T12:57:25Z,,,Barrington Atlas: BAtlas 101 G2 Lugdunensis I,Lugdunensis I,https://pleiades.stoa.org/places/991332/lugdunensis-i,lugdunensis-i,991332,geographic,,,Lugdunensis I,,,certain,accurate,complete,,
2010-07-05T12:57:42Z,,,Barrington Atlas: BAtlas 101 H5 Byzacena,Byzacena,https://pleiades.stoa.org/places/991345/byzacena,byzacena,991345,geographic,,,Byzacena,,,certain,accurate,complete,,
2010-07-05T12:57:20Z,,,Barrington Atlas: BAtlas 101 F5 Mauretania Caesariensis,Mauretania Caesariensis,https://pleiades.stoa.org/places/991328/mauretania-caesariensis,mauretania-caesariensis,991328,geographic,,,Mauretania Caesariensis,,,certain,accurate,complete,,
2010-07-05T12:58:36Z,,,Barrington Atlas: BAtlas 101 N3 Diospontus,Diospontus,https://pleiades.stoa.org/places/991390/diospontus,diospontus,991390,geographic,,,Diospontus,,,certain,accurate,complete,,
2010-07-05T12:58:31Z,,,Barrington Atlas: BAtlas 101 M4 Phrygia I,Phrygia I,https://pleiades.stoa.org/places/991386/phrygia-i,phrygia-i,991386,geographic,,,Phrygia I,,,certain,accurate,complete,,
2010-07-05T12:58:32Z,,,Barrington Atlas: BAtlas 101 M5 Aegyptus Iovia,Aegyptus Iovia,https://pleiades.stoa.org/places/991387/aegyptus-iovia,aegyptus-iovia,991387,geographic,,,Aegyptus Iovia,,,certain,accurate,complete,,
2010-07-05T12:57:21Z,,,Barrington Atlas: BAtlas 101 G1 Germania II,Germania II,https://pleiades.stoa.org/places/991329/germania-ii,germania-ii,991329,geographic,,,Germania II,,,certain,accurate,complete,,
2010-07-05T12:57:49Z,,,Barrington Atlas: BAtlas 101 J3 Tuscia et Umbria,Tuscia et Umbria,https://pleiades.stoa.org/places/991352/tuscia-et-umbria,tuscia-et-umbria,991352,geographic,,,Tuscia et Umbria,,,certain,accurate,complete,,
2010-07-05T12:57:39Z,,,Barrington Atlas: BAtlas 101 H4 Sardinia,Sardinia,https://pleiades.stoa.org/places/991344/sardinia,sardinia,991344,geographic,,,Sardinia,,,certain,accurate,complete,,
2010-07-05T12:57:26Z,,,Barrington Atlas: BAtlas 101 G3 Narbonensis I,Narbonensis I,https://pleiades.stoa.org/places/991333/narbonensis-i,narbonensis-i,991333,geographic,,,Narbonensis I,,,certain,accurate,complete,,
2010-07-05T12:58:04Z,,,Barrington Atlas: BAtlas 101 K4 Epirus Vetus,Epirus Vetus,https://pleiades.stoa.org/places/991364/epirus-vetus,epirus-vetus,991364,geographic,,,Epirus Vetus,,,certain,accurate,complete,,
2010-07-05T12:58:14Z,,,Barrington Atlas: BAtlas 101 L4 Achaia,Achaia,https://pleiades.stoa.org/places/991372/achaia,achaia,991372,geographic,,,Achaia,,,certain,accurate,complete,,
2010-07-05T12:57:17Z,,,Barrington Atlas: BAtlas 101 F3 Novem Populi,Novem Populi,https://pleiades.stoa.org/places/991325/novem-populi,novem-populi,991325,geographic,,,Novem Populi,,,certain,accurate,complete,,
2010-07-05T12:57:38Z,,,Barrington Atlas: BAtlas 101 H4 Numidia Militiana,Numidia Militiana,https://pleiades.stoa.org/places/991343/numidia-militiana,numidia-militiana,991343,geographic,,,Numidia Militiana,,,certain,accurate,complete,,
2010-07-05T12:58:44Z,,,Barrington Atlas: BAtlas 101 N5 Palaestina,Palaestina,https://pleiades.stoa.org/places/991396/palaestina,palaestina,991396,geographic,,,Palaestina,,,certain,accurate,complete,,
2010-07-05T12:58:22Z,,,Barrington Atlas: BAtlas 101 M3 Scythia,Scythia,https://pleiades.stoa.org/places/991379/scythia,scythia,991379,geographic,,,Scythia,,,certain,accurate,complete,,
2010-07-05T12:57:32Z,,,Barrington Atlas: BAtlas 101 H2 Sequania,Sequania,https://pleiades.stoa.org/places/991338/sequania,sequania,991338,geographic,,,Sequania,,,certain,accurate,complete,,
2010-07-05T12:57:58Z,,,Barrington Atlas: BAtlas 101 K3 Apulia et Calabria,Apulia et Calabria,https://pleiades.stoa.org/places/991359/apulia-et-calabria,apulia-et-calabria,991359,geographic,,,Apulia et Calabria,,,certain,accurate,complete,,
2010-07-05T12:57:12Z,,,Barrington Atlas: BAtlas 101 F1 Britannia II?,Britannia II,https://pleiades.stoa.org/places/991322/britannia-ii,britannia-ii,991322,geographic,,,Britannia II,,,less-certain,accurate,complete,,
2010-07-05T12:58:17Z,,,Barrington Atlas: BAtlas 101 L5 Libya Superior,Libya Superior,https://pleiades.stoa.org/places/991375/libya-superior,libya-superior,991375,geographic,,,Libya Superior,,,certain,accurate,complete,,
2010-07-05T12:58:02Z,,,Barrington Atlas: BAtlas 101 K3 Praevalitana,Praevalitana,https://pleiades.stoa.org/places/991363/praevalitana,praevalitana,991363,geographic,,,Praevalitana,,,certain,accurate,complete,,
2010-07-05T12:57:27Z,,,Barrington Atlas: BAtlas 101 G5 Mauretania Sitifensis,Mauretania Sitifensis,https://pleiades.stoa.org/places/991334/mauretania-sitifensis,mauretania-sitifensis,991334,geographic,,,Mauretania Sitifensis,,,certain,accurate,complete,,
2026-01-29T15:00:42Z,,,Pleiades,Mauretania Sitifensis,https://pleiades.stoa.org/places/991334/name.2016-08-17.4645868861,name.2016-08-17.4645868861,991334,geographic,en,Mauretania Sitifensis,Mauretania Sitifensis,,,certain,accurate,complete,1700,2100
2010-07-05T12:57:28Z,,,Barrington Atlas: BAtlas 101 H2 Aemilia et Liguria,Aemilia et Liguria,https://pleiades.stoa.org/places/991335/aemilia-et-liguria,aemilia-et-liguria,991335,geographic,,,Aemilia et Liguria,,,certain,accurate,complete,,
2025-11-21T17:05:09Z,,,Barrington Atlas: BAtlas 101 K3 Lucania et Bruttii,Lucania et Bruttii,https://pleiades.stoa.org/places/991362/lucania-et-bruttii,lucania-et-bruttii,991362,geographic,la,,Lucania et Bruttii,,,certain,accurate,complete,,
2010-07-05T12:58:16Z,,,Barrington Atlas: BAtlas 101 L4 Thessalia,Thessalia,https://pleiades.stoa.org/places/991374/thessalia,thessalia,991374,geographic,,,Thessalia,,,certain,accurate,complete,,
2010-07-05T12:57:13Z,,,Barrington Atlas: BAtlas 101 F2 Aquitania II,Aquitania II,https://pleiades.stoa.org/places/991323/aquitania-ii,aquitania-ii,991323,geographic,,,Aquitania II,,,certain,accurate,complete,,
2010-07-05T12:57:56Z,,,Barrington Atlas: BAtlas 101 K2 Valeria,Valeria,https://pleiades.stoa.org/places/991358/valeria,valeria,991358,geographic,,,Valeria,,,certain,accurate,complete,,
2010-07-05T12:57:33Z,,,Barrington Atlas: BAtlas 101 H3 Corsica,Corsica,https://pleiades.stoa.org/places/991339/corsica,corsica,991339,geographic,,,Corsica,,,certain,accurate,complete,,
2010-07-05T12:58:24Z,,,Barrington Atlas: BAtlas 101 M4 Caria,Caria,https://pleiades.stoa.org/places/991381/caria,caria,991381,geographic,,,Caria,,,certain,accurate,complete,,
2010-07-05T12:58:45Z,,,Barrington Atlas: BAtlas 101 N6 Aegyptus Herculia,Aegyptus Herculia,https://pleiades.stoa.org/places/991397/aegyptus-herculia,aegyptus-herculia,991397,geographic,,,Aegyptus Herculia,,,certain,accurate,complete,,
2010-07-05T12:57:52Z,,,Barrington Atlas: BAtlas 101 J5 Tripolitana,Tripolitana,https://pleiades.stoa.org/places/991354/tripolitana,tripolitana,991354,geographic,,,Tripolitana,,,certain,accurate,complete,,
2010-07-05T12:57:37Z,,,Barrington Atlas: BAtlas 101 H4 Numidia Cirtensis,Numidia Cirtensis,https://pleiades.stoa.org/places/991342/numidia-cirtensis,numidia-cirtensis,991342,geographic,,,Numidia Cirtensis,,,certain,accurate,complete,,
2010-07-05T12:58:41Z,,,Barrington Atlas: BAtlas 101 N4 Phrygia II,Phrygia II,https://pleiades.stoa.org/places/991394/phrygia-ii,phrygia-ii,991394,geographic,,,Phrygia II,,,certain,accurate,complete,,
2019-06-10T23:51:10Z,,,Pleiades,Phrygia Secunda,https://pleiades.stoa.org/places/991394/phrygia-secunda,phrygia-secunda,991394,geographic,la,,Phrygia Secunda,,,certain,accurate,complete,300,640
2010-07-05T12:57:55Z,,,Barrington Atlas: BAtlas 101 K2 Savia,Savia,https://pleiades.stoa.org/places/991357/savia,savia,991357,geographic,,,Savia,,,certain,accurate,complete,,
2010-07-05T12:57:36Z,,,Barrington Atlas: BAtlas 101 H4 Africa Proconsularis,Africa Proconsularis,https://pleiades.stoa.org/places/991341/africa-proconsularis,africa-proconsularis,991341,geographic,,,Africa Proconsularis,,,certain,accurate,complete,,
2010-07-05T12:57:30Z,,,Barrington Atlas: BAtlas 101 H2 Belgica I,Belgica I,https://pleiades.stoa.org/places/991336/belgica-i,belgica-i,991336,geographic,,,Belgica I,,,certain,accurate,complete,,
2010-07-05T12:58:00Z,,,Barrington Atlas: BAtlas 101 K3 Epirus Nova,Epirus Nova,https://pleiades.stoa.org/places/991361/epirus-nova,epirus-nova,991361,geographic,,,Epirus Nova,,,certain,accurate,complete,,
2010-07-05T12:58:20Z,,,Barrington Atlas: BAtlas 101 M3 Haemimontus,Haemimontus,https://pleiades.stoa.org/places/991377/haemimontus,haemimontus,991377,label,la,,Haemimontus,,,certain,accurate,complete,,
2010-07-05T12:58:46Z,,,Barrington Atlas: BAtlas 101 N6 Thebais,Thebais,https://pleiades.stoa.org/places/991398/thebais,thebais,991398,geographic,,,Thebais,,,certain,accurate,complete,,
2010-07-05T12:57:10Z,,,Barrington Atlas: BAtlas 101 E5 Mauretania Tingitana,Mauretania Tingitana,https://pleiades.stoa.org/places/991320/mauretania-tingitana,mauretania-tingitana,991320,geographic,,,Mauretania Tingitana,,,certain,accurate,complete,,
2019-09-02T13:43:25Z,,,Pleiades,Britannia Prima,https://pleiades.stoa.org/places/991321/britannia-prima,britannia-prima,991321,geographic,la,Britannia Prima,Britannia Prima,,,certain,accurate,complete,300,640
2010-07-05T12:57:11Z,,,Barrington Atlas: BAtlas 101 F1 Britannia I,Britannia I,https://pleiades.stoa.org/places/991321/britannia-i,britannia-i,991321,geographic,,,Britannia I,,,certain,accurate,complete,,
2010-07-05T12:58:19Z,,,Barrington Atlas: BAtlas 101 M3 Europa,Europa,https://pleiades.stoa.org/places/991376/europa,europa,991376,geographic,,,Europa,,,certain,accurate,complete,,
2010-07-05T12:57:31Z,,,Barrington Atlas: BAtlas 101 H2 Germania I,Germania I,https://pleiades.stoa.org/places/991337/germania-i,germania-i,991337,geographic,,,Germania I,,,certain,accurate,complete,,
2010-07-05T12:57:35Z,,,Barrington Atlas: BAtlas 101 H3 Viennensis,Viennensis,https://pleiades.stoa.org/places/991340/viennensis,viennensis,991340,geographic,,,Viennensis,,,certain,accurate,complete,,
2025-11-21T17:06:44Z,,,Barrington Atlas: BAtlas 101 E3 Gallaecia,Gallaecia,https://pleiades.stoa.org/places/991317/gallaecia,gallaecia,991317,geographic,la,Gallaecia,Gallaecia,,,certain,accurate,complete,-30,300
2010-07-05T12:58:27Z,,,Barrington Atlas: BAtlas 101 M4 Insulae,Insulae,https://pleiades.stoa.org/places/991383/insulae,insulae,991383,geographic,,,Insulae,,,certain,accurate,complete,,
2026-01-21T19:45:29Z,,,Pleiades,Aquitania prima,https://pleiades.stoa.org/places/991330/aquitania-prima,aquitania-prima,991330,geographic,la,Aquitania prima,Aquitania prima,,,certain,accurate,complete,,
2010-07-05T12:57:22Z,,,Barrington Atlas: BAtlas 101 G2 Aquitania I,Aquitania I,https://pleiades.stoa.org/places/991330/aquitania-i,aquitania-i,991330,geographic,,,Aquitania I,,,certain,accurate,complete,,
2019-08-19T21:38:36Z,,,Barrington Atlas: BAtlas 101 L3 Dardania,Dardania,https://pleiades.stoa.org/places/991367/dardania,dardania,991367,geographic,,,Dardania,,,certain,accurate,complete,,
2010-07-05T12:58:34Z,,,Barrington Atlas: BAtlas 101 M5 Libya Inferior,Libya Inferior,https://pleiades.stoa.org/places/991388/libya-inferior,libya-inferior,991388,geographic,,,Libya Inferior,,,certain,accurate,complete,,
2010-07-05T12:57:48Z,,,Barrington Atlas: BAtlas 101 J3 Flaminia et Picenum,Flaminia et Picenum,https://pleiades.stoa.org/places/991351/flaminia-et-picenum,flaminia-et-picenum,991351,geographic,,,Flaminia et Picenum,,,certain,accurate,complete,,
2010-07-05T12:57:44Z,,,Barrington Atlas: BAtlas 101 J2 Noricum Ripense,Noricum Ripense,https://pleiades.stoa.org/places/991347/noricum-ripense,noricum-ripense,991347,geographic,,,Noricum Ripense,,,certain,accurate,complete,,
2010-07-05T12:57:43Z,,,Barrington Atlas: BAtlas 101 J2 Noricum Mediterraneum,Noricum Mediterraneum,https://pleiades.stoa.org/places/991346/noricum-mediterraneum,noricum-mediterraneum,991346,geographic,,,Noricum Mediterraneum,,,certain,accurate,complete,,
2010-07-05T12:57:47Z,,,Barrington Atlas: BAtlas 101 J3 Campania,Campania,https://pleiades.stoa.org/places/991350/campania,campania,991350,geographic,,,Campania,,,certain,accurate,complete,,
2010-07-05T12:58:40Z,,,Barrington Atlas: BAtlas 101 N4 Galatia,Galatia,https://pleiades.stoa.org/places/991393/galatia,galatia,991393,geographic,,,Galatia,,,certain,accurate,complete,,
2010-07-05T12:58:30Z,,,Barrington Atlas: BAtlas 101 M4 Lydia,Lydia,https://pleiades.stoa.org/places/991385/lydia,lydia,991385,geographic,,,Lydia,,,certain,accurate,complete,,
2026-05-19T13:56:21Z,,,Barrington Atlas: BAtlas 101 F4 Carthaginiensis,Carthaginiensis,https://pleiades.stoa.org/places/991327/carthaginiensis,carthaginiensis,991327,label,la,Carthaginiensis,Carthaginiensis,,,certain,accurate,complete,,
2010-07-05T12:58:12Z,,,Barrington Atlas: BAtlas 101 L3 Rhodope,Rhodope,https://pleiades.stoa.org/places/991370/rhodope,rhodope,991370,geographic,,,Rhodope,,,certain,accurate,complete,,
2010-07-05T12:58:07Z,,,Barrington Atlas: BAtlas 101 L3 Dacia Ripensis,Dacia Ripensis,https://pleiades.stoa.org/places/991366/dacia-ripensis,dacia-ripensis,991366,geographic,,,Dacia Ripensis,,,certain,accurate,complete,,
2010-07-05T12:58:35Z,,,Barrington Atlas: BAtlas 101 N3 Bithynia,Bithynia,https://pleiades.stoa.org/places/991389/bithynia,bithynia,991389,geographic,,,Bithynia,,,certain,accurate,complete,,
2010-07-05T12:57:24Z,,,Barrington Atlas: BAtlas 101 G2 Belgica II,Belgica II,https://pleiades.stoa.org/places/991331/belgica-ii,belgica-ii,991331,geographic,,,Belgica II,,,certain,accurate,complete,,
